Sequence name,Lineage,Conflict,Ambiguity score,Scorpio call,Scorpio support,Scorpio conflict,Note,pangolin version,pangolin-data version
hCoV-19/France/IDF-IPP12294/2021|EPI_ISL_2293512|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12417/2021|EPI_ISL_2293614|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12426/2021|EPI_ISL_2293623|2021-05-11,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP12411/2021|EPI_ISL_2293608|2021-05-11,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP12413/2021|EPI_ISL_2293610|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.79,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12414/2021|EPI_ISL_2293611|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12415/2021|EPI_ISL_2293612|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-IPP12051/2021|EPI_ISL_2293297|2021-04-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-IPP12052/2021|EPI_ISL_2293298|2021-04-30,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/BRE-IPP12046/2021|EPI_ISL_2293292|2021-04-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-IPP12047/2021|EPI_ISL_2293293|2021-04-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-IPP12049/2021|EPI_ISL_2293295|2021-04-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-IPP12050/2021|EPI_ISL_2293296|2021-04-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/HKPU-11774/2021|EPI_ISL_2713256|2021-04-30,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM8929/2021|EPI_ISL_2324270|2021-04-26,B.1,0.5,,,,,Usher placements: B.1(1/2) B.1.351(1/2),4.1.3,v1.16
hCoV-19/Austria/CeMM5356/2021|EPI_ISL_2324192|2021-03-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM9076/2021|EPI_ISL_2324316|2021-05-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-JH7VB-S23/2021|EPI_ISL_2323013|2021-03-30,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-JH7VB-S29/2021|EPI_ISL_2323010|2021-03-30,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/France/NAQ-Poitiers_2104_192144/2021|EPI_ISL_2323472|2021-04-19,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/NAQ-Poitiers_2104_123329/2021|EPI_ISL_2323470|2021-04-12,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/France/NAQ-Poitiers_9900239897/2021|EPI_ISL_2323464|2021-04-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/NAQ-Poitiers_9900240440/2021|EPI_ISL_2323469|2021-04-12,B.1,0.5,,Beta (B.1.351-like),0.71,0.21,Usher placements: B.1(1/2) B.1.351(1/2); scorpio lineage B.1.351 conflicts with inference lineage B.1,4.1.3,v1.16
hCoV-19/Belgium/Aalst-OLVZ-8118575/2021|EPI_ISL_2332810|2021-05-18,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/HDF-P102-21201M0541/2021|EPI_ISL_2361527|2021-05-16,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/HDF-P097-21192M0594/2021|EPI_ISL_2361523|2021-05-10,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/HDF-P100-21197M0299/2021|EPI_ISL_2361525|2021-05-16,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Iran/Hormozghan-NIC-B7/2021|EPI_ISL_2360255|2021-04-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/HDF-P099-21195M0861/2021|EPI_ISL_2367762|2021-05-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/France/BRE-IPP12777/2021|EPI_ISL_2374474|2021-05-12,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/France/BRE-IPP12776/2021|EPI_ISL_2374473|2021-04-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/PDL-IPP12768/2021|EPI_ISL_2374466|2021-05-10,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/PDL-IPP12746/2021|EPI_ISL_2374446|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.79,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12568/2021|EPI_ISL_2374294|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/HDF-IPP12542/2021|EPI_ISL_2374274|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/HDF-IPP12543/2021|EPI_ISL_2374275|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12199/2021|EPI_ISL_2374191|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12198/2021|EPI_ISL_2374190|2021-05-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12444/2021|EPI_ISL_2374198|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12197/2021|EPI_ISL_2374189|2021-05-09,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP11184/2021|EPI_ISL_2374157|2021-04-19,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP11183/2021|EPI_ISL_2374156|2021-04-19,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12465/2021|EPI_ISL_2374214|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12474/2021|EPI_ISL_2374219|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.07,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12448/2021|EPI_ISL_2374202|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12452/2021|EPI_ISL_2374205|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12454/2021|EPI_ISL_2374206|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Botswana/R14B12_BHP_AAB25823/2021|EPI_ISL_2386155|2021-03-18,B.1,0.0,,Beta (B.1.351-like),0.71,0.14,Usher placements: B.1(1/1); scorpio lineage B.1.351 conflicts with inference lineage B.1,4.1.3,v1.16
hCoV-19/Botswana/R14B17_BHP_CV2708373/2021|EPI_ISL_2386159|2021-03-18,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/India/GJ-GBRC685/2021|EPI_ISL_2389624|2021-03-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Mayotte/IPP21509/2021|EPI_ISL_3801685|2021-08-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/South_Africa/PFE_00003/2021|EPI_ISL_3800565|2021-01-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/South_Africa/PFE_00001/2021|EPI_ISL_3800654|2021-02-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/South_Africa/PFE_00008/2020|EPI_ISL_3800658|2020-12-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/South_Africa/PFE_00007/2020|EPI_ISL_3800657|2020-12-29,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/South_Africa/PFE_00002/2021|EPI_ISL_3800206|2021-01-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-8600216824/2021|EPI_ISL_2403233|2021-05-08,B.1.351,0.0,,Beta (B.1.351-like),0.79,0.07,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Spain/CT-LabRefCat-6613027/2021|EPI_ISL_2421288|2021-05-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-AH3KVTBGXJ-S48/2021|EPI_ISL_2421131|2021-04-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-AH3KVTBGXJ-S82/2021|EPI_ISL_2421127|2021-04-12,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(3/3),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-AH3KVTBGXJ-S22/2021|EPI_ISL_2425611|2021-04-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-AH3KVTBGXJ-S102/2021|EPI_ISL_2425606|2021-04-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-AH3KVTBGXJ-S52/2021|EPI_ISL_2425587|2021-04-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-AH3KVTBGXJ-S69/2021|EPI_ISL_2425578|2021-04-12,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(3/3),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-AH3KVTBGXJ-S13/2021|EPI_ISL_2425572|2021-04-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-AH3KVTBGXJ-S61/2021|EPI_ISL_2425594|2021-04-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Botswana/R19B2_BHP_AAB70001/2021|EPI_ISL_2820290|2021-06-18,B.1.351,0.0,,Beta (B.1.351-like),0.71,0.07,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/Botswana/R20B12_BHP_AAB70059/2021|EPI_ISL_2820388|2021-06-19,B.1.351,0.3333333333333333,,Beta (B.1.351-like),0.57,0.14,Usher placements: B.1(1/3) B.1.351(2/3),4.1.3,v1.16
hCoV-19/Reunion/CHU_5210503795/2021|EPI_ISL_2441803|2021-05-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_7210509960/2021|EPI_ISL_2441809|2021-05-09,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(2/2),4.1.3,v1.16
hCoV-19/Reunion/CHU_7210502305/2021|EPI_ISL_2441799|2021-05-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/Reunion/CHU_798000058680/2021|EPI_ISL_2441797|2021-05-01,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_5210428065/2021|EPI_ISL_2441795|2021-04-29,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_799000004821/2021|EPI_ISL_2441793|2021-04-24,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_7210431420/2021|EPI_ISL_2441788|2021-04-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_7210432348/2021|EPI_ISL_2441789|2021-04-29,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_7210413225/2021|EPI_ISL_2441787|2021-04-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/Reunion/CHU_798000047698/2021|EPI_ISL_2441780|2021-04-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Reunion/CHU_7210407211/2021|EPI_ISL_2441781|2021-05-07,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_7210433045/2021|EPI_ISL_2441784|2021-04-30,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_7210420830/2021|EPI_ISL_2441782|2021-04-20,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Togo/NMIMR-21-TGS-100/2021|EPI_ISL_3914942|2021-03-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Togo/NMIMR-21-TGS-104/2021|EPI_ISL_3914946|2021-03-07,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/Togo/NMIMR-21-TGS-114/2021|EPI_ISL_3914957|2021-04-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/HDF-P265-21205M0979/2021|EPI_ISL_2444379|2021-05-21,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(3/3),4.1.3,v1.16
hCoV-19/France/NAQ-Poitiers_2104_270690/2021|EPI_ISL_2448626|2021-04-26,B.1.351,0.0,,Beta (B.1.351-like),0.79,0.07,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Botswana/R21B82_BHP_AAB78333/2021|EPI_ISL_2868411|2021-07-02,B.1.351,0.3333333333333333,,Beta (B.1.351-like),0.5,0.21,Usher placements: B.1(1/3) B.1.351(2/3),4.1.3,v1.16
hCoV-19/France/NAQ-Poitiers_9900265995/2021|EPI_ISL_2448643|2021-05-18,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_798000067033/2021|EPI_ISL_2885375|2021-06-14,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(1/1),4.1.3,v1.16
hCoV-19/France/IDF-HMN-21052180749/2021|EPI_ISL_2464512|2021-05-18,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-HMN-21052180751/2021|EPI_ISL_2464513|2021-05-18,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12847/2021|EPI_ISL_2462959|2021-05-18,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP12992/2021|EPI_ISL_2462958|2021-05-19,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/PDL-IPP12787/2021|EPI_ISL_2462960|2021-05-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/PDL-IPP12991/2021|EPI_ISL_2462963|2021-05-19,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/PDL-IPP12860/2021|EPI_ISL_2462962|2021-05-17,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-IPP12790/2021|EPI_ISL_2462949|2021-05-10,B.1.351,0.0,,Beta (B.1.351-like),0.93,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12967/2021|EPI_ISL_2462957|2021-05-10,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12966/2021|EPI_ISL_2462956|2021-05-10,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP12870/2021|EPI_ISL_2462955|2021-05-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP12973/2021|EPI_ISL_2462954|2021-05-18,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP12972/2021|EPI_ISL_2462953|2021-05-17,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/GES-IPP12843/2021|EPI_ISL_2462952|2021-05-15,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/BRE-IPP12812/2021|EPI_ISL_2462951|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BRE-IPP12807/2021|EPI_ISL_2462950|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Belgium/AZSL_2103-23374/2021|EPI_ISL_2462861|2021-03-17,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Belgium/AZSL_2103-38676/2021|EPI_ISL_2462864|2021-03-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-HMN-21052200398/2021|EPI_ISL_2464521|2021-05-20,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP13040/2021|EPI_ISL_2464098|2021-05-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP13001/2021|EPI_ISL_2464081|2021-05-22,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP13002/2021|EPI_ISL_2464082|2021-05-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP13029/2021|EPI_ISL_2464088|2021-05-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP13030/2021|EPI_ISL_2464089|2021-05-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP13226/2021|EPI_ISL_2464248|2021-05-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP13219/2021|EPI_ISL_2464242|2021-05-24,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/France/IDF-IPP13113/2021|EPI_ISL_2464156|2021-05-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP13114/2021|EPI_ISL_2464157|2021-05-25,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP13143/2021|EPI_ISL_2464183|2021-05-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/IDF-IPP13137/2021|EPI_ISL_2464177|2021-05-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/IDF-IPP13126/2021|EPI_ISL_2464168|2021-05-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Reunion/CHU_7210503420/2021|EPI_ISL_2441800|2021-05-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/France/BFC-2067202138/2021|EPI_ISL_2483060|2021-05-07,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/France/PAC-2067199096/2021|EPI_ISL_2483058|2021-05-07,B.1.351.2,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351.2(3/3),4.1.3,v1.16
hCoV-19/Hong_Kong/VM21010096/2021|EPI_ISL_2484759|2021-02-16,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/VM21012480/2021|EPI_ISL_2484761|2021-02-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Hong_Kong/CM21000199/2021|EPI_ISL_2484767|2021-03-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Hong_Kong/CM21000225/2021|EPI_ISL_2484769|2021-03-20,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Hong_Kong/CM21000201/2021|EPI_ISL_2484765|2021-03-13,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/CM21000234/2021|EPI_ISL_2484771|2021-03-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Hong_Kong/VM21016819/2021|EPI_ISL_2484772|2021-03-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Hong_Kong/VM21018629/2021|EPI_ISL_2484773|2021-04-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/VM21018547/2021|EPI_ISL_2484774|2021-04-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Hong_Kong/VM21018397/2021|EPI_ISL_2484775|2021-03-31,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/CM21000279/2021|EPI_ISL_2484776|2021-04-04,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Hong_Kong/VM21018804/2021|EPI_ISL_2484777|2021-04-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
