Sequence name,Lineage,Conflict,Ambiguity score,Scorpio call,Scorpio support,Scorpio conflict,Note,pangolin version,pangolin-data version
hCoV-19/Austria/CeMM6865/2021|EPI_ISL_11229782|2021-03-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6939/2021|EPI_ISL_11229703|2021-03-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6903/2021|EPI_ISL_11229702|2021-03-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4862/2020|EPI_ISL_11229711|2020-12-23,B.1.1.7,0.5,,,,,Usher placements: B.1.1(1/2) B.1.1.7(1/2),4.1.3,v1.16
hCoV-19/Austria/CeMM4573/2021|EPI_ISL_11229355|2021-02-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM3629/2021|EPI_ISL_11230328|2021-01-27,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4592/2021|EPI_ISL_11229366|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Austria/CeMM4594/2021|EPI_ISL_11229368|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Austria/CeMM4583/2021|EPI_ISL_11229360|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Austria/CeMM4608/2021|EPI_ISL_11229378|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Austria/CeMM4607/2021|EPI_ISL_11229377|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Austria/CeMM4599/2021|EPI_ISL_11229372|2021-02-24,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4598/2021|EPI_ISL_11229371|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Austria/CeMM4604/2021|EPI_ISL_11229374|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4606/2021|EPI_ISL_11229376|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Austria/CeMM4605/2021|EPI_ISL_11229375|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Austria/CeMM4617/2021|EPI_ISL_11229383|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Austria/CeMM4616/2021|EPI_ISL_11229382|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4629/2021|EPI_ISL_11229391|2021-02-24,B.1.1.7,0.5,,,,,Usher placements: B.1.1(1/2) B.1.1.7(1/2),4.1.3,v1.16
hCoV-19/Austria/CeMM4631/2021|EPI_ISL_11229393|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4642/2021|EPI_ISL_11229400|2021-02-24,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4644/2021|EPI_ISL_11229402|2021-02-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Austria/CeMM4725/2021|EPI_ISL_11229404|2021-02-24,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM4723/2021|EPI_ISL_11229403|2021-02-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6265/2021|EPI_ISL_11229422|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Austria/CeMM6264/2021|EPI_ISL_11229421|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Austria/CeMM6272/2021|EPI_ISL_11229424|2021-03-13,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6275/2021|EPI_ISL_11229426|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6277/2021|EPI_ISL_11229428|2021-03-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Austria/CeMM6260/2021|EPI_ISL_11229419|2021-03-13,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6296/2021|EPI_ISL_11229434|2021-03-12,B.1.1,0.3333333333333333,,,,,Usher placements: B.1.1(2/3) B.1.1.7(1/3),4.1.3,v1.16
hCoV-19/Austria/CeMM6300/2021|EPI_ISL_11229437|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6299/2021|EPI_ISL_11229436|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6301/2021|EPI_ISL_11229438|2021-03-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6284/2021|EPI_ISL_11229430|2021-03-13,B.1.1.7,0.5,,,,,Usher placements: B.1.1(1/2) B.1.1.7(1/2),4.1.3,v1.16
hCoV-19/Austria/CeMM6316/2021|EPI_ISL_11229444|2021-03-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6324/2021|EPI_ISL_11229446|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(8/8),4.1.3,v1.16
hCoV-19/Austria/CeMM6335/2021|EPI_ISL_11229448|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6311/2021|EPI_ISL_11229442|2021-03-16,B.1.1.7,0.5,,,,,Usher placements: B.1.1(1/2) B.1.1.7(1/2),4.1.3,v1.16
hCoV-19/Austria/CeMM6343/2021|EPI_ISL_11229450|2021-02-26,B.1.1.7,0.5,,,,,Usher placements: B.1.1(1/2) B.1.1.7(1/2),4.1.3,v1.16
hCoV-19/Austria/CeMM6348/2021|EPI_ISL_11229453|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Austria/CeMM6347/2021|EPI_ISL_11229452|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6519/2021|EPI_ISL_11229500|2021-03-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM3132/2021|EPI_ISL_11229504|2021-01-18,B.1.1,0.0,,,,,Usher placements: B.1.1(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM2879/2021|EPI_ISL_11229543|2021-01-03,B.1.1.7,0.5,,,,,Usher placements: B.1.1(1/2) B.1.1.7(1/2),4.1.3,v1.16
hCoV-19/Austria/CeMM5296/2021|EPI_ISL_11230479|2021-02-15,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM5299/2021|EPI_ISL_11230482|2021-02-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM5298/2021|EPI_ISL_11230481|2021-02-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Austria/CeMM6856/2021|EPI_ISL_11230471|2021-03-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/B-0757/2021|EPI_ISL_11266036|2021-05-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/12122/2021|EPI_ISL_11266041|2021-04-22,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/A-0052/2021|EPI_ISL_11266047|2021-04-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/Y-9534/2021|EPI_ISL_11266012|2021-03-31,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/B-5033/2021|EPI_ISL_11266013|2021-04-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/6283/2021|EPI_ISL_11266007|2021-01-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/C-0091/2021|EPI_ISL_11266024|2021-04-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/C-2510/2021|EPI_ISL_11266050|2021-04-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/8790/2021|EPI_ISL_11266053|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Russia/KOS-CRIE-L188M0685/2021|EPI_ISL_8189721|2021-05-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Russia/KOS-CRIE-L188M0688h/2021|EPI_ISL_8189541|2021-05-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Iran/NIC-Kah10/2021|EPI_ISL_6832143|2021-02-20,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Taiwan/NTU88/2021|EPI_ISL_11333411|2021-06-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Taiwan/NTU94/2021|EPI_ISL_11333413|2021-06-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU105/2021|EPI_ISL_11333510|2021-06-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU104/2021|EPI_ISL_11333509|2021-06-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU102/2021|EPI_ISL_11333508|2021-06-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU108/2021|EPI_ISL_11333512|2021-06-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU107/2021|EPI_ISL_11333511|2021-06-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Taiwan/NTU91/2021|EPI_ISL_11333514|2021-06-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU116/2021|EPI_ISL_11333513|2021-06-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU98/2021|EPI_ISL_11333516|2021-06-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU103/2021|EPI_ISL_11333517|2021-07-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU124/2021|EPI_ISL_11333351|2021-07-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/USA/LA-FUS0021A3/2021|EPI_ISL_7715431|2021-04-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Taiwan/NTU111/2021|EPI_ISL_11362238|2021-07-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Taiwan/NTU106/2021|EPI_ISL_11362237|2021-06-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU113/2021|EPI_ISL_11362240|2021-06-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Taiwan/NTU123/2021|EPI_ISL_11362244|2021-09-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Mauritanie/N038086/2021|EPI_ISL_11380694|2021-03-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Mauritanie/INRSP51943/2021|EPI_ISL_11380695|2021-05-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Mexico/MEX_LANGEBIO_IMSS_4389/2021|EPI_ISL_8251151|2021-06-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Mexico/MEX_LANGEBIO_IMSS_4385/2021|EPI_ISL_8251149|2021-06-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Norway/Bergen-03/2021|EPI_ISL_6900155|2021-02-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CT-IrsiCaixaR016NX9G2/2021|EPI_ISL_9812331|2021-04-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CT-IrsiCaixaR016NX9F2/2021|EPI_ISL_9812330|2021-04-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CT-IrsiCaixaR014SL1H10/2021|EPI_ISL_9812329|2021-03-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Iran/GRC-Tt-02-120-Tehran/2021|EPI_ISL_8286625|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/France/IDF-CERBAHC-11556424/2021|EPI_ISL_6917135|2021-11-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/ILRI_COVC23001/2021|EPI_ISL_8318568|2021-02-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/ILRI_KEM-21-03-95374/2021|EPI_ISL_8318567|2021-03-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/MU-SBM-RS24/2021|EPI_ISL_11623868|2021-02-24,B.1.1.7,0.125,,,,,Usher placements: B.1.1(1/8) B.1.1.7(7/8),4.1.3,v1.16
hCoV-19/Spain/MU-SBM-RS32/2021|EPI_ISL_11635200|2021-02-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/MU-SBM-RS36/2021|EPI_ISL_11637549|2021-03-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/MU-SBM-RS37/2021|EPI_ISL_11643426|2021-03-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Japan/HiroC62/2021|EPI_ISL_10993959|2021-05-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Panama/GMI-PA737441/2021|EPI_ISL_11681698|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA738158/2021|EPI_ISL_11681706|2021-05-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA737865/2021|EPI_ISL_11681703|2021-05-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Panama/GMI-PA740023/2021|EPI_ISL_11681724|2021-05-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA739752/2021|EPI_ISL_11681721|2021-05-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA739398/2021|EPI_ISL_11681718|2021-05-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA739397/2021|EPI_ISL_11681717|2021-05-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA739394/2021|EPI_ISL_11681714|2021-05-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA739396/2021|EPI_ISL_11681716|2021-05-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA739395/2021|EPI_ISL_11681715|2021-05-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA739106/2021|EPI_ISL_11681711|2021-05-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA744022/2021|EPI_ISL_11681741|2021-05-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA743556/2021|EPI_ISL_11681740|2021-05-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA743188/2021|EPI_ISL_11681737|2021-05-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA742229/2021|EPI_ISL_11681734|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA746322/2021|EPI_ISL_11681752|2021-05-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PA745927/2021|EPI_ISL_11681751|2021-05-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PAM15190/2021|EPI_ISL_11681848|2021-05-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PAM14796/2021|EPI_ISL_11681843|2021-05-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PAM12350/2021|EPI_ISL_11681836|2021-05-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Japan/HiroC54/2021|EPI_ISL_10993958|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Gambia/PF6139/2021|EPI_ISL_8363767|2021-08-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Tunisia/C-3223/2021|EPI_ISL_10141473|2021-04-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/C-4450/2021|EPI_ISL_10141466|2021-04-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/C-3650/2021|EPI_ISL_10141464|2021-04-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/C-5761/2021|EPI_ISL_10141477|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Tunisia/C-3273/2021|EPI_ISL_10141475|2021-04-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/C-5769/2021|EPI_ISL_10141495|2021-04-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Tunisia/C-3638/2021|EPI_ISL_10141493|2021-04-15,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Italy/CAM-UniSa-7/2021|EPI_ISL_10145964|2021-05-24,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/CAM-UniSa-9/2021|EPI_ISL_10145966|2021-05-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/CAM-UniSa-28/2021|EPI_ISL_10145985|2021-06-23,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/CAM-UniSa-42/2021|EPI_ISL_10145999|2021-04-23,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/CAL-UniSa-44/2021|EPI_ISL_10146001|2021-06-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/CAL-UniSa-43/2021|EPI_ISL_10146000|2021-03-06,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Italy/CAL-UniSa-55/2021|EPI_ISL_10146012|2021-05-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Italy/CAL-UniSa-54/2021|EPI_ISL_10146011|2021-05-01,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/CAL-UniSa-57/2021|EPI_ISL_10146014|2021-04-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Italy/CAL-UniSa-56/2021|EPI_ISL_10146013|2021-05-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
